Stock,Stability Coefficient (high),Variance (high),Stability Coefficient (close),Variance (close)
FITB,6.761811417473214,23.67510384915396,6.862492673228892,23.803210545609474
FRC,5.7654283465363045,244.5374063117135,5.78234032018367,241.08185107806423
BEN,8.11029103410015,58.390225199142726,8.220687647826125,58.64790922094927
GL,5.532948518565229,158.3782326871536,5.554662430892622,156.90924815075306
GS,5.326319112556867,1008.5779108737984,5.367778451867523,1003.4092608167368
HBAN,6.4864206202373555,5.405968276698762,6.595894184852315,5.456512441241672
ICE,7.88764751158044,278.4934887260392,7.864585740601505,272.1195384616649
IVZ,12.121148850619836,70.3153031896047,12.232656069413792,69.90158677481244
JPM,7.3393869877877425,416.7176717123287,7.355024838178327,410.76395281638753
KEY,7.104339221626892,11.064141681166621,7.2088182576398045,11.11623254152019
LNC,8.561952004322112,194.4924508247508,8.708121835177366,196.02278531416096
L,4.5291235790915785,34.14427014447187,4.633000693838264,35.13210438719508
MTB,6.604056447647441,762.1058002139924,6.693009401362923,766.3667722962131
MKTX,16.932678669930873,16089.626243368344,16.831273764418572,15465.64574061907
MMC,7.002185585012289,293.33616459733366,6.968306880329292,286.24410465911944
MET,4.267275782639541,29.04634537136867,4.390391367072405,30.10475355832171
MCO,12.801903086225185,3855.2860904477916,12.73728942687511,3741.313225655328
MS,7.300528391886884,83.46836797449777,7.341636752069201,82.5034353537978
MSCI,19.237416795988974,9814.891628216123,19.143299301712037,9486.945278703119
NDAQ,8.081064792903277,406.35125578043244,8.037731113080351,394.8381316045076
NTRS,5.229187249163656,173.8114756161699,5.27688728395751,173.2624119514781
PBCT,5.32191110906714,5.9722335694390765,5.4580896698702785,6.151712766049572
PNC,6.344607488142569,493.066480805906,6.395976843579427,491.1317585963888
PFG,6.433377494290631,94.00156825862614,6.550750821680813,95.3942482759955
PGR,11.854059930349443,406.42246139014094,11.799290959858515,395.58018942886173
PRU,6.605456129572551,288.03410368470213,6.714365811993637,291.49215352507576
RJF,6.464369471979739,201.59255547570348,6.519602143388504,200.6940599389713
RF,8.182390092109232,10.890234414716847,8.270173837670459,10.842175861551176
SPGI,13.608561086633953,5928.66828342456,13.551098863871069,5767.371506169024
STT,7.189284999161695,233.39421916011062,7.259369629475525,232.78021290953865
SIVB,11.29230481227791,4552.5923478139075,11.348422686453379,4464.397255779366
SYF,5.584789525078826,23.88812162005749,5.723447426662595,24.47929388912893
TROW,8.290283399296959,553.1140028385863,8.265379229977684,538.8472017426377
HIG,4.8293286237529065,45.15903263001036,4.948198210107093,46.53976090416618
TRV,3.5288407830910034,158.15157148558987,3.586502670265869,160.85609187710236
TFC,5.3695030445772165,48.01551931986168,5.456228337757225,48.58735171668686
USB,4.913144139206394,45.795480948219385,5.018927121297372,46.94766834313814
UNM,10.900936822111987,119.85180756711107,11.03524825179877,119.97337318266034
WRB,7.569236447478915,124.54574327432802,7.528711608283263,121.11312024686931
WFC,7.650364258145154,107.45569353560893,7.749195585439313,108.12544084508481
WLTW,6.658895404364038,923.2541019012928,6.617454439816398,894.815653084687
ZION,8.120794423687835,92.00858291610727,8.198620655863715,91.5036860148005
APD,9.64500810442679,2481.8660374720257,9.585224211866514,2408.81489458702
ALB,8.546875515935131,480.4438722973243,8.618516652417934,476.0185827584382
AMCR,3.322328136228687,1.0175486001589826,3.418998654089924,1.0693162534499225
AVY,7.461729234754924,462.08021746919405,7.437543676375706,450.52134669405655
BLL,11.886058889375153,307.97383495200563,11.813284659213762,298.1565110169939
CE,6.826750953754169,351.52438460024683,6.872172210754793,348.48984742467525
CF,7.843242760665909,67.46465791408774,7.937911096141597,66.80589136110669
CTVA,2.554071639885076,13.750674027424742,2.6459044898634985,14.25364928662528
DOW,3.1737021146448066,50.48600019701243,3.3038689535282617,52.97752123822085
DD,7.510530854625507,271.67352182556954,7.601813189964386,272.4560709162085
EMN,5.750181822697082,171.49501538049992,5.816429233902389,171.81953082224481
ECL,7.824772719677697,1180.7303328506205,7.760728910107815,1141.8116711261519
FMC,10.676105370806551,492.23706920866067,10.682771098496323,481.42873564823543
FCX,9.510831946862517,12.664934330591487,9.646039191515966,12.547952530119318
IFF,3.0686789642411423,129.12342959324633,3.145116460544669,133.0818123263163
IP,5.535578068296276,54.39526196621304,5.627718343690269,55.031858549607094
LIN,9.057326023084642,1743.9707530959145,9.029255375165155,1704.8360704630602
LYB,5.779182091419502,206.52261734843603,5.89877571507609,209.9094541128097
MLM,5.456833572668173,1085.7397919314208,5.514221695145509,1080.9700845451493
NEM,9.480695080328607,116.27044948029653,9.448660792692188,112.38212737969972
NUE,5.262455187235597,66.36449462907657,5.320927235877269,66.23639478812751
PKG,6.6198738500675,344.1833101159931,6.665360307273382,341.63970426939454
PPG,3.7140208945407074,135.1409659428868,3.7531919509620084,135.59614208192474
SEE,4.335007056352946,27.09860200965157,4.46365151845692,28.13157833397643
SHW,10.615373674475038,1850.3117084847504,10.590076340543597,1807.3427836908645
MOS,8.126517825448412,31.876947352171452,8.233767304174917,31.64688011445045
VMC,4.068645068796938,199.36600473890343,4.145502610974666,201.8340292160099
WRK,8.7200148468637,126.3623064057668,8.851647866559095,126.92593582530316
ARE,6.422527348248019,560.2049205728051,6.410720063450728,548.5264077892994
AMT,11.170089908775989,2768.0240022992093,11.099885766893134,2680.769481934285
AVB,3.55651921621318,335.63130488092946,3.6549035269086283,348.2216873136852
BXP,4.523829251322463,244.68980903711406,4.660594231345515,254.83603892389928
CBRE,8.242812127285754,99.38340662381847,8.282602145471845,98.0815807930112
CCI,7.916000325288182,701.4701430202389,7.855258066301071,677.9618181715741
DLR,5.377989959936888,311.5608615875238,5.333478691980849,300.20146963033267
DRE,5.680210765010882,22.825728489624854,5.659948945270728,22.266097065434185
EQIX,9.698670159665712,17293.090662593368,9.655932397458649,16782.522900288517
EQR,4.380983544511606,71.2776904493916,4.446828396601826,72.10545869147792
ESS,4.5447247653499545,1049.7981231809772,4.612624840028377,1060.5515821630072
EXR,4.986625573327209,172.87552660787526,5.009534271350288,171.05732032219274
FRT,6.3433429034680495,512.4452728076456,6.481670661831487,525.0245352842013
PEAK,4.43493013163255,13.970394890324863,4.516595310255979,14.180685914560119
HST,5.9193353875944235,8.302203771758368,6.073544679889838,8.531280306062655
IRM,4.1707211002053635,15.55399217968168,4.269230888250364,15.983869612944797
KIM,10.004450556021078,30.35283593965691,10.149508867439723,30.52414483291973
MAA,4.475114883809696,184.91865417505036,4.488675585505295,182.65980756649995
PLD,9.115794848133321,318.97053579339683,9.071392001574281,309.9927056429966
PSA,3.173441367116085,392.30915247802767,3.2101283326207675,394.01459207049993
O,4.415137874845869,60.30939412980222,4.48195455070184,60.97884598058996
REG,5.938821001969787,112.36405756461907,6.0893091303997915,115.72444175332807
SBAC,13.384909424459185,4846.178131081483,13.294486680437856,4672.54086139154
SPG,9.680127280220272,1843.3694141071223,9.844418751471986,1866.3221311445432
UDR,4.075013617307254,20.573679719874352,4.142911049790366,20.8748761559138
VTR,6.436299133444025,114.76577814902589,6.620040548275636,118.87021922808006
VNO,7.700134355862429,214.87249772072522,7.837406614304257,218.25966142585133
WELL,5.523130835165683,116.00262236862253,5.659632558387898,119.25706161963014
WY,5.311425179892463,20.42530045969433,5.437907283407819,20.97462045649914
APA,14.82434925731764,246.10100789098107,14.960405988528592,241.86006866643496
BKR,15.323201379270545,213.71269270121192,15.431791036298607,210.34747906996571
COG,5.41107010623094,11.92151773600046,5.520174675747328,12.022990057593773
CVX,4.740481106295239,211.75520643142724,4.852432326350988,217.76019270408617
COP,7.929630958354712,137.63279483796558,8.038587854816793,137.63200580611775
DVN,12.93650938848088,124.05597620427581,13.071460619224297,122.11199378676666
FANG,11.015729960733953,812.9687657681035,11.122005546221953,801.2794502663419
EOG,9.45546697327284,535.5300081751327,9.573833477151636,534.3404406519401
XOM,7.612538880829061,251.06654571241972,7.731171672475362,254.75367058093124
HAL,14.196597082695098,191.77405922958442,14.311703583227603,189.57948788673684
HES,5.830746197655931,79.61258061199743,5.9572485063915535,80.33400252833654
KMI,4.988745712637635,6.752307039564122,5.1093114996397775,6.92070457002709
MRO,12.304734891267445,22.423188453147997,12.431174124085853,22.024107866032903
MPC,9.800541809365601,217.4389993429394,9.931874041165466,216.5419690480981
NOV,12.081213967551465,100.3045987163543,12.20110658853891,99.1285807412696
OXY,13.600680020059931,479.56914952445976,13.729538109104299,477.768558891984
OKE,10.08244797331423,232.54391514944845,10.259864245982017,235.01663535423623
PSX,6.706305086901563,281.5319947512491,6.824058837713339,284.93493174215666
PXD,7.67652703918914,1048.9107136915047,7.79061463574198,1049.311240559364
SLB,14.449066694752204,498.1084023973082,14.565112366905732,494.6462564840255
VLO,9.229656559774458,390.8973495857768,9.335394174932672,389.04244778238467
WMB,6.357941468034446,20.912240541821152,6.55828996798986,21.646144245677903
